"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.933953185E1,8.903250694E-1,-3.107461929E-1,-6.773262024E-1,1.161039496E0
3.935027008E1,9.128196836E-1,-2.720117569E-1,-3.479299545E-1,1.014044094E0
3.935952546E1,9.040248990E-1,-2.609333992E-1,-3.541097641E-1,1.005356147E0
3.936952131E1,7.661544681E-1,-1.044812202E-1,-3.255329132E-1,8.389759662E-1
3.937954977E1,7.637643814E-1,-9.497928619E-2,-3.311347961E-1,8.378587878E-1
3.938952600E1,3.654734492E-1,1.441001892E-1,-2.847909927E-1,4.852232642E-1
3.939992746E1,-3.873020411E-2,4.453711510E-1,-3.736543655E-1,5.826431804E-1
3.940955870E1,-2.089464664E-2,4.478745461E-1,-3.762807846E-1,5.853336007E-1
3.941952577E1,-1.997943521E-1,5.418543816E-1,-3.829097748E-2,5.787833385E-1
3.942953700E1,-1.796818376E-1,5.453481674E-1,-4.155731201E-2,5.756884545E-1
3.943957292E1,-2.139139622E-1,6.281118393E-1,8.908081055E-2,6.694916405E-1
3.944957708E1,-1.958573312E-1,6.326441765E-1,8.539772034E-2,6.677510905E-1
3.945952654E1,-1.661761403E-1,7.121376991E-1,-7.730102539E-2,7.353434984E-1
3.946969523E1,2.702036500E-2,7.099351883E-1,-2.247838974E-1,7.451616417E-1
3.947968870E1,3.711676598E-2,7.061257362E-1,-2.229833603E-1,7.414261856E-1
3.948952385E1,9.183433652E-2,6.674776077E-1,-1.642942429E-1,6.935073903E-1
3.949955770E1,1.028961837E-1,6.629543304E-1,-1.620798111E-1,6.901926789E-1
3.950959562E1,3.287796080E-1,5.657491684E-1,1.945400238E-2,6.546347152E-1
3.951955692E1,3.367833197E-1,5.620269775E-1,2.134895325E-2,6.555555703E-1
3.953042754E1,3.023481071E-1,5.280647278E-1,4.441738129E-2,6.101144469E-1
3.953952970E1,1.218670011E-1,5.125584602E-1,1.801385880E-1,5.567922880E-1
3.954967292E1,1.319130659E-1,5.076484680E-1,1.827001572E-1,5.554163947E-1
3.955954931E1,3.209006786E-2,4.489645958E-1,2.770586014E-1,5.285455982E-1
3.956962085E1,4.480990767E-2,4.440703392E-1,2.795457840E-1,5.266424208E-1
3.957952516E1,4.528135061E-3,3.692717552E-1,4.229269028E-1,5.614706567E-1
3.958952385E1,-5.168190598E-2,3.343420029E-1,8.681659698E-1,9.317551961E-1
3.959952123E1,-3.292346001E-2,3.305315971E-1,8.698787689E-1,9.311413231E-1
3.961061854E1,-2.039489746E-1,4.285893440E-1,8.242607117E-1,9.511517917E-1
3.961977523E1,-1.764765680E-1,4.177017212E-1,8.301601410E-1,9.459305295E-1
3.962982770E1,-7.634767890E-2,5.071444511E-1,1.046953201E0,1.165819655E0
3.963955885E1,-5.397641659E-2,4.945969582E-1,1.054156303E0,1.165669386E0
3.964952862E1,-6.626556814E-2,6.005735397E-1,1.534313202E0,1.648998697E0
3.966012185E1,3.304742575E-1,1.054160595E0,5.132703781E-1,1.218160201E0
3.966952631E1,3.487650156E-1,1.025718212E0,5.307006836E-1,1.206390526E0
3.967952085E1,1.783661246E-1,1.217463017E0,-1.091546535E0,1.644841789E0
3.968952146E1,2.003499269E-1,1.178266525E0,-1.066895962E0,1.602098340E0
3.970057277E1,-5.403032899E-1,7.383327484E-1,-4.605026245E-1,1.024268305E0
3.970952016E1,-5.049961209E-1,7.203364372E-1,-4.490022659E-1,9.876784395E-1
3.971956931E1,-9.252007604E-1,2.078771591E-2,1.712442398E0,1.946506497E0
3.972953870E1,-1.119066119E0,-7.925672531E-1,3.866653442E0,4.102618758E0
3.974018054E1,-1.083124995E0,-7.259497643E-1,3.825289726E0,4.041411177E0
3.974955554E1,-9.639400244E-1,-1.169335365E0,3.931682587E0,4.213627123E0
3.975953800E1,-9.368846416E-1,-1.098880291E0,3.889637947E0,4.149044961E0
3.976952246E1,-8.695505261E-1,-9.636282921E-1,2.424690247E0,2.750240061E0
3.977974239E1,-8.008456230E-1,-6.554775238E-1,3.971519470E-1,1.108482821E0
3.978952600E1,-7.854013443E-1,-6.427078247E-1,3.900833130E-1,1.087241284E0
3.979952646E1,-5.635902882E-1,-5.524983406E-1,-6.637687683E-1,1.031250409E0
3.980954162E1,-5.479121208E-1,-5.523304939E-1,-6.634092331E-1,1.022442408E0
3.982130700E1,-3.245287240E-1,-4.957609177E-1,-9.614224434E-1,1.129349766E0
3.982952770E1,-3.139735460E-1,-4.958600998E-1,-9.610104561E-1,1.126054050E0
3.983952946E1,-1.709692478E-1,-4.207601547E-1,-8.303618431E-1,9.464514684E-1
3.984965592E1,-3.860012591E-1,-2.613258362E-1,-9.455013275E-1,1.054163614E0
3.985955346E1,-3.542551696E-1,-2.642879486E-1,-9.424619675E-1,1.040951202E0
3.986987054E1,-5.835685134E-1,-1.817741394E-1,-8.490319252E-1,1.046159289E0
3.987952970E1,-5.480393171E-1,-1.864814758E-1,-8.445010185E-1,1.023867376E0
3.988970270E1,-1.168031573E0,-6.351375580E-2,-5.529108047E-1,1.293847793E0
3.989952223E1,-1.120077848E0,-6.837558746E-2,-5.471458435E-1,1.248446307E0
3.990974770E1,-1.520367146E0,-2.694272995E-2,-4.268722534E-1,1.579386618E0
3.992020839E1,-1.411897421E0,-1.327624321E-1,-5.380439758E-1,1.516763499E0
3.993041339E1,-1.369441986E0,-1.361370087E-1,-5.326967239E-1,1.475693206E0
3.993957754E1,-1.101895571E0,-2.115478516E-1,-7.332959175E-1,1.340391452E0
3.994955385E1,-1.073020458E0,-2.127676010E-1,-7.300457954E-1,1.315146311E0
3.995992692E1,-5.189589262E-1,-3.486366272E-1,-9.120802879E-1,1.105783124E0
3.996952616E1,-1.950199008E-1,-3.744649887E-1,-1.109448433E0,1.187068917E0
3.997952439E1,-1.911084652E-1,-3.685688972E-1,-1.112565994E0,1.187505187E0
3.998956170E1,-2.144384384E-2,-3.728113174E-1,-1.055712223E0,1.119810883E0
3.999956708E1,-1.961016655E-2,-3.635377884E-1,-1.060994625E0,1.121719161E0
4.000955470E1,2.883532047E-1,-3.351001740E-1,-7.452940941E-1,8.665465850E-1
4.001955470E1,2.886192203E-1,-3.228416443E-1,-7.524342537E-1,8.681503831E-1
4.002954292E1,5.913336277E-1,-1.843228340E-1,-6.891264915E-1,9.265774052E-1
4.003954970E1,7.008072734E-1,-4.190874100E-2,-5.184245110E-1,8.727262747E-1
4.004953377E1,6.944590807E-1,-2.804279327E-2,-5.270247459E-1,8.722470383E-1
4.005952177E1,4.301870167E-1,1.700139046E-1,-4.287548065E-1,6.307109332E-1
4.006953154E1,4.299510419E-1,1.823072433E-1,-4.358339310E-1,6.387840361E-1
4.007953492E1,1.752027273E-1,3.729987144E-1,-5.200862885E-1,6.635614396E-1
4.009105185E1,1.114232540E-1,4.670128822E-1,-5.091862679E-1,6.998477185E-1
4.010001100E1,1.167855859E-1,4.735164642E-1,-5.124001503E-1,7.073970801E-1
4.010953508E1,-6.900531054E-2,5.904932022E-1,-3.117008209E-1,6.712684683E-1
4.011952831E1,-6.415402889E-2,5.964269638E-1,-3.146181107E-1,6.773665316E-1
4.012952239E1,-1.625814438E-1,6.826863289E-1,-4.060382843E-1,8.107776747E-1
4.013972462E1,-1.592487097E-1,6.848301888E-1,-4.069395065E-1,8.123744832E-1
4.014992592E1,-1.701461673E-1,7.514362335E-1,-4.295167923E-1,8.820945562E-1
4.015954670E1,-4.466834664E-1,8.579306602E-1,-4.702005386E-1,1.075481140E0
4.016952770E1,-4.456503987E-1,8.513298035E-1,-4.663524628E-1,1.068106423E0
4.017975946E1,-3.920230269E-1,8.762674332E-1,-6.122741699E-1,1.138598405E0
4.019106192E1,-3.940337896E-1,8.658075333E-1,-6.065006256E-1,1.128152614E0
4.020013939E1,-2.976168990E-1,8.618354797E-1,-7.085652351E-1,1.154729797E0
4.020953192E1,-3.034896851E-1,8.506712914E-1,-7.027163506E-1,1.144359167E0
4.021953085E1,-4.463033080E-1,9.794764519E-1,-5.642538071E-1,1.215295487E0
4.023002692E1,-1.793621182E-1,8.739523888E-1,1.338958740E-2,8.922683612E-1
4.023967639E1,-1.944339275E-1,8.706846237E-1,1.390361786E-2,8.922385201E-1
4.024958862E1,-9.467792511E-2,7.434473038E-1,5.699253082E-1,9.415373917E-1
4.025953270E1,-1.167009473E-1,7.456135750E-1,5.667638779E-1,9.438114258E-1
4.026961108E1,-3.598174453E-1,7.234573364E-1,1.115674973E0,1.377530310E0
4.027954477E1,-3.751702905E-1,7.254924774E-1,1.113225937E0,1.380711436E0
4.028952939E1,-1.709386110E-1,8.342666626E-1,1.026978493E0,1.334131065E0
4.029955131E1,3.146290779E-2,9.593486786E-1,1.240542412E0,1.568529655E0
4.030954392E1,3.143489361E-3,9.522905350E-1,1.242478371E0,1.565445510E0
4.031963785E1,1.622102261E-1,1.120208263E0,1.417782784E0,1.814190379E0
4.032952916E1,1.266677380E-1,1.111458778E0,1.420439720E0,1.808047104E0
4.033953308E1,1.546674371E-1,1.278685093E0,1.368925095E0,1.879604612E0
4.034953877E1,1.534232795E-1,1.410552502E0,1.025065422E0,1.750416003E0
4.035957439E1,1.206178665E-1,1.392769814E0,1.033671379E0,1.738629616E0
4.037003654E1,7.416269183E-2,1.320811272E0,7.640619278E-1,1.527688826E0
4.038044123E1,4.424634576E-2,1.303730965E0,7.727413177E-1,1.516179841E0
4.038959439E1,1.674354076E-3,8.321938515E-1,1.698766708E0,1.891654762E0
4.040053323E1,-2.546381950E-2,8.313164711E-1,1.698183060E0,1.890915436E0
4.040952662E1,4.264250994E-1,2.223320007E-1,2.164801598E0,2.217574315E0
4.041955462E1,9.428796768E-1,-3.280916214E-1,2.020318985E0,2.253520579E0
4.042953492E1,8.996112943E-1,-3.142237663E-1,2.010970116E0,2.225317474E0
4.043957131E1,1.179724813E0,-6.886653900E-1,1.239341736E0,1.844445334E0
4.044954292E1,1.134016037E0,-6.820979118E-1,1.234726906E0,1.809917254E0
4.045958262E1,1.137567997E0,-7.951469421E-1,1.670265198E-1,1.397933284E0
4.046952954E1,1.103144288E0,-8.025345802E-1,1.710901260E-1,1.374867595E0
4.047956192E1,5.776503682E-1,-9.222574234E-1,4.515390396E-1,1.178187679E0
4.048953200E1,2.302090377E-1,-9.079442024E-1,6.724281311E-1,1.153047470E0
4.049954062E1,2.253898382E-1,-9.148702621E-1,6.764955521E-1,1.159928622E0
4.050957070E1,-6.328269839E-2,-8.064637184E-1,4.547433853E-1,9.279978316E-1
4.051953070E1,-6.103861332E-2,-8.143596649E-1,4.594144821E-1,9.370000227E-1
4.052952492E1,-2.067501694E-1,-7.306480408E-1,8.810901642E-2,7.644314167E-1
4.053964300E1,-3.129467964E-1,-6.848773956E-1,-4.020786285E-2,7.540619448E-1
4.054954616E1,-3.131213188E-1,-6.907372475E-1,-3.671550751E-2,7.592831710E-1
4.055971631E1,-7.133959234E-2,-7.154030800E-1,-1.465368271E-1,7.337328846E-1
4.056953008E1,-7.830601931E-2,-7.161221504E-1,-1.461172104E-1,7.350598657E-1
4.057953339E1,2.740816176E-1,-8.117480278E-1,-2.135362625E-1,8.829798011E-1
4.059032962E1,2.599889338E-1,-8.071703911E-1,-2.162485123E-1,8.751466763E-1
4.059954016E1,2.184165716E-1,-8.093442917E-1,-3.660783768E-1,9.147444229E-1
4.061012223E1,1.243923083E-1,-7.047276497E-1,-5.251641273E-1,8.876439980E-1
4.061970054E1,1.140217558E-1,-7.026343346E-1,-5.263447762E-1,8.852879714E-1
4.062956477E1,2.565962374E-1,-5.024633408E-1,-1.083593845E0,1.221673712E0
4.063955054E1,2.493943274E-1,-5.067973137E-1,-1.080955029E0,1.219633068E0
4.064953516E1,2.938904166E-1,-3.612465858E-1,-1.431465149E0,1.505311644E0
4.065951870E1,4.839439392E-1,-3.847570419E-1,-1.056107044E0,1.223765421E0
4.066962700E1,4.751507938E-1,-3.857402802E-1,-1.055425167E0,1.220035296E0
4.067955762E1,7.229742408E-1,-4.901180267E-1,-5.572605133E-1,1.036072735E0
4.068953008E1,7.094193101E-1,-4.845113754E-1,-5.604267120E-1,1.025721761E0
4.069956908E1,8.525547385E-1,-3.958950043E-1,-6.799864769E-1,1.160156905E0
4.070953385E1,8.417260051E-1,-3.912682533E-1,-6.825633049E-1,1.152165864E0
4.071954585E1,6.746541262E-1,-2.734107971E-1,-6.877517700E-1,1.001456016E0
4.072951992E1,5.043576956E-1,-1.306920052E-1,-4.829387665E-1,7.104132160E-1
4.074063531E1,5.064262152E-1,-1.238403320E-1,-4.870405197E-1,7.134510544E-1
4.074952785E1,4.532158077E-1,1.562213898E-2,-4.305086136E-1,6.252889619E-1
4.076038323E1,4.565101266E-1,2.469396591E-2,-4.359245300E-1,6.316973037E-1
4.076959816E1,2.567040622E-1,1.497454643E-1,5.487346649E-2,3.022114772E-1
4.077954854E1,2.640567422E-1,1.637878418E-1,4.651451111E-2,3.141910565E-1
4.078954431E1,5.044645071E-1,2.454295158E-1,3.485679626E-3,5.610100143E-1
4.079955670E1,5.109386444E-1,3.492627144E-1,1.963748932E-1,6.493118208E-1
4.080952800E1,5.144151449E-1,3.607835770E-1,1.896352768E-1,6.563149160E-1
4.081954123E1,5.580097437E-1,4.857645035E-1,-9.903621674E-2,7.464249454E-1
4.082953400E1,5.622674823E-1,4.926156998E-1,-1.030521393E-1,7.546089667E-1
4.083961470E1,5.366045237E-1,5.091691017E-1,2.165365219E-1,7.707695209E-1
4.085101092E1,7.587901950E-1,5.613927841E-1,9.492588043E-2,9.486492191E-1
4.085967923E1,7.568643689E-1,5.651211739E-1,9.280586243E-2,9.491146096E-1
4.086958154E1,8.638279438E-1,5.527358055E-1,2.511940002E-1,1.055847533E0
4.087976485E1,8.605263233E-1,5.541872978E-1,2.504034042E-1,1.053722439E0
4.088953708E1,9.174142480E-1,5.543203354E-1,-1.948356628E-2,1.072053891E0
4.089956639E1,9.155822992E-1,5.506024361E-1,-1.732349396E-2,1.068528939E0
4.091000523E1,9.277409911E-1,5.922417641E-1,-7.022953033E-2,1.102898835E0
4.091954208E1,5.924014449E-1,5.995402336E-1,-5.541992188E-2,8.446652185E-1
4.092952531E1,5.987308621E-1,5.930805206E-1,-5.177497864E-2,8.443363060E-1
4.093958192E1,5.224373937E-1,6.331996918E-1,7.309627533E-2,8.241515306E-1
4.095015877E1,5.320929885E-1,6.260309219E-1,7.713985443E-2,8.252201044E-1
4.095955592E1,5.624284744E-1,5.883631706E-1,5.002021790E-1,9.553529344E-1
4.096953931E1,5.686783791E-1,5.847597122E-1,5.022354126E-1,9.579036640E-1
4.097954785E1,6.279826760E-1,5.062613487E-1,1.159334183E0,1.412345051E0
4.098990623E1,3.681525290E-1,5.641183853E-1,1.318204880E0,1.480347913E0
4.100000439E1,3.764864504E-1,5.612287521E-1,1.319818497E0,1.482781381E0
4.100972623E1,1.526818424E-1,7.165107727E-1,1.263223648E0,1.460285389E0
4.101954985E1,1.679338962E-1,7.056984901E-1,1.269455910E0,1.462097965E0
4.102953131E1,7.304415107E-2,7.956471443E-1,1.487042427E0,1.688101006E0
4.103958231E1,1.304251105E-1,8.820948601E-1,1.479922295E0,1.727793984E0
4.104952454E1,1.385457963E-1,8.664612770E-1,1.489151001E0,1.728444615E0
4.105952085E1,1.518254578E-1,1.005857944E0,2.167606354E-1,1.040089586E0
4.107040254E1,1.572685242E-1,9.773383141E-1,2.338132858E-1,1.017149065E0
4.107953708E1,2.973184176E-2,7.100925446E-1,3.923225403E-2,7.117967224E-1
4.108975992E1,3.245943785E-2,6.898188591E-1,5.152416229E-2,6.925015616E-1
4.109952985E1,-3.935998976E-1,3.296484947E-1,1.042537689E0,1.162098895E0
4.111048192E1,-6.941617727E-1,-5.639410019E-2,1.699987411E0,1.837116779E0
4.112138462E1,-6.763001084E-1,-3.847789764E-2,1.689262390E0,1.820019178E0
4.112969092E1,-7.133518457E-1,-3.153605461E-1,1.819035530E0,1.979195137E0
4.113954823E1,-6.999456882E-1,-2.940545082E-1,1.806388855E0,1.959447043E0
4.114966777E1,-7.074133158E-1,-4.206223488E-1,1.244536400E0,1.492054828E0
4.115956416E1,-6.959415674E-1,-4.036102295E-1,1.234582901E0,1.473577559E0
4.116954123E1,-9.938739538E-1,-5.466713905E-1,8.815975189E-1,1.436610327E0
4.117960470E1,-7.470496893E-1,-6.657037735E-1,4.882068634E-1,1.113369073E0
4.118953016E1,-7.339498401E-1,-6.541829109E-1,4.816827774E-1,1.094831470E0
4.119954716E1,-7.206270695E-1,-6.621828079E-1,1.326589584E-1,9.876172556E-1
4.121046223E1,-7.092011571E-1,-6.544623375E-1,1.283931732E-1,9.735358439E-1
4.121953777E1,-7.465795279E-1,-5.077538490E-1,-2.165021896E-1,9.284762575E-1
4.122952892E1,-5.241830945E-1,-4.324488640E-1,-5.334510803E-1,8.639155003E-1
4.123954777E1,-5.120142698E-1,-4.345412254E-1,-5.319156647E-1,8.566907047E-1
4.124956531E1,-4.373733997E-1,-5.199017525E-1,2.402591705E-2,6.798312789E-1
4.125954216E1,-4.217989743E-1,-5.185041428E-1,2.365779877E-2,6.688203138E-1
4.126952700E1,-7.869001031E-1,-4.701333046E-1,8.553695679E-2,9.206267796E-1
4.127952723E1,-7.618378401E-1,-4.688715935E-1,8.564662933E-2,8.986505499E-1
4.128952200E1,-1.310601473E0,-2.351379395E-1,-4.312620163E-1,1.399626021E0
4.130075762E1,-1.843365908E0,-1.141705513E-1,-6.507301331E-1,1.958183467E0
4.130956062E1,-1.798974752E0,-1.224393845E-1,-6.437673569E-1,1.914611703E0
4.131972616E1,-1.711572170E0,-1.566004753E-1,-4.986090660E-1,1.789584869E0
4.132963246E1,-1.671803355E0,-1.596603394E-1,-4.945254326E-1,1.750706511E0
4.134048323E1,-1.275741220E0,-2.994275093E-1,-2.167797089E-1,1.328219084E0
4.134953785E1,-1.253732443E0,-2.970256805E-1,-2.167882919E-1,1.306547533E0
4.135969831E1,-7.758923173E-1,-3.325686455E-1,-6.253428459E-1,1.050554362E0
4.137077692E1,-4.985615611E-1,-2.920408249E-1,-1.038917065E0,1.188780947E0
4.137962692E1,-4.927759171E-1,-2.960042953E-1,-1.036189556E0,1.184962212E0
4.138976339E1,-9.113901854E-2,-2.586970329E-1,-1.039968491E0,1.075530073E0
4.139957531E1,-9.144634008E-2,-2.614421844E-1,-1.038367271E0,1.074672527E0
4.140953677E1,6.407678127E-3,-1.568341255E-1,-1.088100433E0,1.099363704E0
4.141955708E1,1.006584466E-1,-3.856945038E-2,-7.329211235E-1,7.408057091E-1
4.142993570E1,9.896185994E-2,-3.741121292E-2,-7.337193489E-1,7.413077172E-1
4.144008777E1,2.312386036E-2,7.276058197E-3,-3.953628540E-1,3.961053399E-1
4.144954823E1,2.358961105E-2,1.231765747E-2,-3.983068466E-1,3.991948628E-1
4.145958708E1,7.297214866E-2,6.778430939E-2,-1.945695877E-1,2.185794399E-1
4.146986285E1,7.186707854E-2,7.322072983E-2,-1.978425980E-1,2.228628408E-1
4.147958608E1,-9.993058443E-2,7.292413712E-2,4.416751862E-2,1.313576080E-1
4.148952300E1,2.916026115E-2,1.302971840E-1,-1.811113358E-1,2.250088730E-1
4.149972400E1,2.588832378E-2,1.326093674E-1,-1.826829910E-1,2.272191119E-1
4.150975570E1,-1.341090202E-1,1.755542755E-1,-2.943687439E-1,3.680455004E-1
4.151962339E1,-1.370528936E-1,1.761727333E-1,-2.949237823E-1,3.698653336E-1
4.152953885E1,-2.752474546E-1,2.252969742E-1,-2.370748520E-1,4.274627157E-1
4.153952354E1,-2.779460549E-1,2.263298035E-1,-2.378549576E-1,4.301792304E-1
4.154952508E1,-1.879792809E-1,2.886171341E-1,-2.005434036E-1,3.985645705E-1
4.155952900E1,-4.313701391E-2,3.723707199E-1,-3.343353271E-1,5.022955962E-1
4.156952308E1,-5.468052626E-2,3.699426651E-1,-3.336372375E-1,5.011599961E-1
4.157955308E1,-5.632501841E-2,5.072765350E-1,-4.966158867E-1,7.121301353E-1
4.159008854E1,-6.792193651E-2,5.021033287E-1,-4.942755699E-1,7.078343600E-1
4.159955770E1,-4.443049431E-3,5.876808167E-1,-5.702342987E-1,8.188746170E-1
4.160952331E1,-4.218021035E-2,5.493803024E-1,-2.917289734E-1,6.234610499E-1
4.161956016E1,-5.052274466E-2,5.434579849E-1,-2.887067795E-1,6.174550458E-1
4.162955408E1,-1.724524796E-1,6.494398117E-1,-1.535377502E-1,6.892646571E-1
4.163953108E1,-1.795533597E-1,6.426506042E-1,-1.499090195E-1,6.838946719E-1
4.164952677E1,-2.059836686E-1,7.273945808E-1,-1.009941101E-3,7.559981269E-1
4.166072639E1,-2.127825022E-1,7.554960251E-1,3.455696106E-1,8.575948886E-1
4.166954300E1,-2.249595821E-1,7.472467422E-1,3.498506546E-1,8.552075701E-1
4.167952416E1,-3.491647542E-1,7.799506187E-1,6.326389313E-1,1.063236103E0
4.168953162E1,-3.618328869E-1,7.700548172E-1,6.379327774E-1,1.063421689E0
4.169952492E1,-3.377192616E-1,7.537670135E-1,6.266393661E-1,1.036771868E0
4.170952716E1,-3.530611396E-1,7.387418747E-1,6.349763870E-1,1.036140308E0
4.171953354E1,-2.637104392E-1,7.776460648E-1,6.670112610E-1,1.057913333E0
4.172952146E1,-6.040427089E-2,9.103212357E-1,6.924810410E-1,1.145366064E0
4.174019508E1,-8.374866843E-2,8.880167007E-1,7.051782608E-1,1.137041723E0
4.174979816E1,2.848395407E-1,1.104097843E0,3.457832336E-1,1.191524929E0
4.176004846E1,2.526443005E-1,1.076276302E0,3.619737625E-1,1.163281920E0
4.176952439E1,5.095798969E-1,1.299484253E0,8.085155487E-2,1.398165930E0
4.177959308E1,4.779049754E-1,1.270534992E0,9.824752808E-2,1.360994088E0
4.179033677E1,1.553381830E-1,1.453660011E0,-2.493543625E-1,1.483049216E0
4.179962100E1,-2.961325049E-1,1.186547279E0,7.938356400E-1,1.457999976E0
4.180953008E1,-2.985371947E-1,1.178021908E0,7.992420197E-1,1.454526685E0
4.181951985E1,-2.326878309E-1,5.374975204E-1,2.303870201E0,2.377154836E0
4.183036493E1,-2.334187776E-1,5.564761162E-1,2.291777611E0,2.369893375E0
4.184175739E1,1.793778837E-1,-6.731891632E-2,2.840752602E0,2.847206281E0
4.184963300E1,1.710562110E-1,-4.357433319E-2,2.825758934E0,2.831266943E0
4.185953970E1,3.269302547E-1,-4.384241104E-1,2.309178352E0,2.373057891E0
4.187000954E1,3.397071064E-1,-6.269989014E-1,7.435607910E-1,1.030248121E0
4.187955777E1,3.211985528E-1,-6.207008362E-1,7.395362854E-1,1.017522460E0
4.188953608E1,4.816560447E-2,-9.363079071E-1,7.311630249E-1,1.188945664E0
4.189963916E1,4.360100254E-2,-9.340891838E-1,7.297754288E-1,1.186168549E0
4.190962331E1,1.327609085E-2,-1.071670055E0,5.198965073E-1,1.191194921E0
4.191954954E1,4.902172983E-1,-1.056785107E0,-3.581333160E-2,1.165500045E0
4.192952162E1,4.837880433E-1,-1.064255238E0,-3.124427795E-2,1.169472653E0
4.193992600E1,6.816923618E-1,-9.755244255E-1,-3.175563812E-1,1.231744469E0
4.194952346E1,6.686743498E-1,-9.868493080E-1,-3.105812073E-1,1.231851302E0
4.195952677E1,7.170106173E-1,-7.610392570E-1,-8.321633339E-1,1.336331093E0
4.196952370E1,7.064197063E-1,-7.789416313E-1,-8.209977150E-1,1.334097491E0
4.197955039E1,4.326979816E-1,-6.380772591E-1,-8.607778549E-1,1.155555558E0
4.198958600E1,2.303370386E-1,-6.110210419E-1,-6.270232201E-1,9.052955227E-1
4.199958716E1,2.388088554E-1,-6.188025475E-1,-6.221241951E-1,9.093870333E-1
4.200952693E1,1.054260358E-1,-7.341704369E-1,-5.951881409E-2,7.440855923E-1
4.201952639E1,1.117033735E-1,-7.304797173E-1,-6.183528900E-2,7.415536824E-1
4.202952623E1,2.449985892E-1,-7.585601807E-1,1.278152466E-1,8.073255809E-1
4.203952516E1,2.443493903E-1,-7.492723465E-1,1.219806671E-1,7.974929197E-1
4.204952970E1,2.539530396E-1,-6.482615471E-1,9.707355499E-2,7.029640495E-1
4.205962977E1,2.570475936E-1,-5.269565582E-1,-6.136417389E-2,5.895101708E-1
4.207039823E1,2.466036230E-1,-5.178971291E-1,-6.699752808E-2,5.775114301E-1
4.207954870E1,3.641187847E-1,-5.075025558E-1,-2.251882553E-1,6.639661767E-1
4.208976523E1,3.520253301E-1,-4.986166954E-1,-2.306547165E-1,6.524891112E-1
4.209965431E1,5.699747801E-1,-4.126305580E-1,-5.149044991E-1,8.719299688E-1
4.210952293E1,8.416514397E-1,-4.064970016E-1,-3.351945877E-1,9.929614141E-1
4.211954823E1,8.239279389E-1,-3.975753784E-1,-3.405323029E-1,9.761586343E-1
4.212967908E1,8.465762138E-1,-3.703498840E-1,2.067737579E-1,9.468926599E-1
4.213965223E1,8.283153176E-1,-3.560199738E-1,1.982421875E-1,9.231232052E-1
4.214952585E1,7.927577496E-1,-2.135424614E-1,1.350975037E-2,8.211259012E-1
4.215951839E1,7.758453488E-1,-2.031712532E-1,7.494926453E-3,8.020416058E-1
4.217010162E1,6.960710287E-1,-6.497669220E-2,-4.464340210E-1,8.294818760E-1
4.217955423E1,4.436531663E-1,7.434415817E-2,-6.620421410E-1,8.004092592E-1
4.218953593E1,4.396783113E-1,7.497167587E-2,-6.623377800E-1,7.985168154E-1
4.219951831E1,2.759831846E-1,1.698760986E-1,-5.348930359E-1,6.254080003E-1
4.221049646E1,2.789601684E-1,1.722888947E-1,-5.364198685E-1,6.286879306E-1
4.221980885E1,1.938856542E-1,2.221202850E-1,-2.694473267E-1,3.994132318E-1
4.222952500E1,1.994298100E-1,2.280745506E-1,-2.731609344E-1,4.079303199E-1
4.223952754E1,1.015107930E-1,2.075643539E-1,7.157802582E-2,2.418900905E-1
4.224952285E1,2.758357525E-1,2.850031853E-1,-1.100158691E-2,3.967785439E-1
4.225958785E1,2.805852294E-1,2.900810242E-1,-1.414012909E-2,4.038254757E-1
4.226952831E1,3.825542033E-1,3.585925102E-1,-1.847181320E-1,5.559290379E-1
4.227952862E1,3.860349059E-1,3.592815399E-1,-1.851911545E-1,5.589292775E-1
4.229001377E1,2.629601955E-1,3.963074684E-1,8.009529114E-2,4.823099933E-1
4.229952362E1,2.770355344E-1,4.632124901E-1,3.041267395E-3,5.397441501E-1
4.231033416E1,2.859807611E-1,4.614129066E-1,3.988265991E-3,5.428653354E-1
4.231951593E1,2.104525715E-1,4.887609482E-1,8.584976196E-2,5.390247962E-1
4.232956000E1,2.209646851E-1,4.846196175E-1,8.820724487E-2,5.398722846E-1
4.233952270E1,2.194188833E-1,5.239591599E-1,4.027004242E-1,6.963084656E-1
4.234954731E1,2.277349234E-1,5.215182304E-1,4.040842056E-1,6.979459186E-1
4.235971146E1,2.163555324E-1,5.835394859E-1,5.284194946E-1,8.164283253E-1
4.236972416E1,6.159437448E-2,6.549348831E-1,3.077211380E-1,7.262409152E-1
4.237952539E1,6.994003057E-2,6.470303535E-1,3.124370575E-1,7.219119068E-1
4.238951531E1,9.883448482E-3,6.604933739E-1,4.605436325E-1,8.052636940E-1
4.240064293E1,1.955283806E-2,6.515841484E-1,4.659023285E-1,8.012547632E-1
4.240954646E1,2.736573219E-1,5.682263374E-1,6.503543854E-1,9.059416797E-1
4.241969600E1,2.788196504E-1,5.609197617E-1,6.547889709E-1,9.061567044E-1
4.242953831E1,7.709320635E-2,5.113773346E-1,9.467601776E-1,1.078797930E0
4.243990239E1,-1.621043235E-1,5.664839745E-1,1.165349007E0,1.305840807E0
4.245043954E1,-1.468230337E-1,5.580830574E-1,1.170500755E0,1.305023264E0
