"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.044998785E1,8.221159577E-1,-6.300404072E-1,-1.060745239E0,1.482567376E0
1.045998423E1,4.502571821E-1,-5.568668842E-1,-8.733482361E-1,1.129411085E0
1.046999385E1,4.391812086E-1,-5.542318821E-1,-8.733444214E-1,1.123736442E0
1.048003077E1,7.909721136E-2,-4.889142513E-1,-3.609046936E-1,6.128178456E-1
1.049011292E1,7.175886631E-2,-4.840052128E-1,-3.623495102E-1,6.088575765E-1
1.050000177E1,-1.197859645E-1,-3.712849617E-1,-3.527879715E-1,5.259853162E-1
1.051007992E1,-1.269932389E-1,-3.678221703E-1,-3.535642624E-1,5.257643192E-1
1.052038400E1,-9.900808334E-3,-2.539827824E-1,-8.014640808E-1,8.408031592E-1
1.052998100E1,1.833575964E-1,-1.246912479E-1,-1.117968559E0,1.139746294E0
1.053997485E1,1.725862026E-1,-1.263854504E-1,-1.115921021E0,1.136238973E0
1.054997831E1,1.678795815E-1,1.844644547E-2,-1.223544598E0,1.235145824E0
1.056007646E1,1.612768173E-1,1.701927185E-2,-1.222096920E0,1.232810103E0
1.057014554E1,4.909992218E-3,3.655414581E-1,-1.238489151E0,1.291317174E0
1.058019254E1,2.457622290E-1,7.957468033E-1,-8.520569801E-1,1.191475197E0
1.059100977E1,2.482086420E-1,7.961263657E-1,-8.525252342E-1,1.192570331E0
1.059999454E1,3.884737492E-1,1.138790607E0,-3.671474457E-1,1.257995687E0
1.061024723E1,3.933902979E-1,1.141908169E0,-3.691749573E-1,1.262933229E0
1.061997946E1,2.096157074E-1,1.551881790E0,-4.365959167E-1,1.625697337E0
1.062998146E1,2.206482887E-1,1.552446842E0,-4.381465912E-1,1.628112189E0
1.063997708E1,2.580149174E-1,1.771364212E0,3.051548004E-1,1.815880591E0
1.065051685E1,7.423014641E-1,1.896271706E0,1.627910614E0,2.607096241E0
1.066068369E1,7.519422770E-1,1.916415215E0,1.617576599E0,2.618132639E0
1.066998546E1,8.716903925E-1,1.928800583E0,2.511411667E0,3.284403201E0
1.067999731E1,8.765253425E-1,1.944010258E0,2.503950119E0,3.288957093E0
1.068999677E1,9.778487086E-1,1.968962193E0,3.220723152E0,3.899494562E0
1.070044977E1,1.068958044E0,2.063078880E0,3.130628586E0,3.898692231E0
1.071332638E1,1.093683004E0,2.048269749E0,3.134653091E0,3.900974427E0
1.072009892E1,1.272622347E0,2.150032043E0,2.777200699E0,3.735645747E0
1.072998085E1,1.292752981E0,2.125583172E0,2.786230087E0,3.735290108E0
1.074027454E1,1.530338049E0,2.234786034E0,2.589293480E0,3.747084718E0
1.075156115E1,1.544105530E0,2.205977917E0,2.601243019E0,3.743937192E0
1.076008546E1,1.913970232E0,2.016532421E0,2.840211868E0,3.974479653E0
1.077002700E1,2.265661478E0,1.628962994E0,2.477432251E0,3.731542969E0
1.077998069E1,2.258213758E0,1.610640049E0,2.486869812E0,3.725347260E0
1.079003646E1,1.945925236E0,1.077160358E0,2.686535835E0,3.487746300E0
1.080009538E1,1.950679064E0,1.061445713E0,2.693560600E0,3.491000504E0
1.081008646E1,9.328849912E-1,7.296228409E-1,2.596117973E0,2.853498279E0
1.082083531E1,2.034276724E-1,6.991047859E-1,1.843509674E0,1.982084317E0
1.082999600E1,2.788355350E-1,6.769356728E-1,1.849443436E0,1.989078224E0
1.084011462E1,-2.974987030E-3,7.092919350E-1,1.218202591E0,1.409652955E0
1.085021769E1,4.154568911E-2,6.904726028E-1,1.223799706E0,1.405761067E0
1.085999077E1,-4.773371816E-1,8.155107498E-2,1.659667015E0,1.728871298E0
1.087000000E1,-4.349131584E-1,7.525587082E-2,1.659743309E0,1.717428529E0
1.088003400E1,-3.062183857E-1,-5.655589104E-1,1.684772491E0,1.803353800E0
1.089004869E1,5.183372498E-1,-9.230844975E-1,5.054121017E-1,1.173115462E0
1.090016454E1,5.315822959E-1,-9.280331135E-1,5.070428848E-1,1.183603685E0
1.091001985E1,6.575672030E-1,-1.193023920E0,-5.707836151E-1,1.476988367E0
1.092012700E1,6.628156900E-1,-1.207263708E0,-5.640335083E-1,1.488268826E0
1.092999592E1,7.521250844E-1,-1.523366928E0,4.924392700E-2,1.699636404E0
1.093998438E1,7.545914054E-1,-1.528763294E0,5.178928375E-2,1.705639918E0
1.094999069E1,6.730212569E-1,-1.647866249E0,1.776447296E-1,1.788848355E0
1.095999231E1,5.444737673E-1,-1.667494059E0,6.767663956E-1,1.880159800E0
1.096998208E1,5.504641533E-1,-1.662081003E0,6.737327576E-1,1.876017024E0
1.098000254E1,4.364150763E-1,-1.602081776E0,9.889850616E-1,1.932670584E0
1.099013885E1,4.439522922E-1,-1.591490269E0,9.833230972E-1,1.922721828E0
1.100001346E1,7.303208113E-2,-1.387098074E0,9.742603302E-1,1.696631351E0
1.100997962E1,7.914516330E-2,-1.376450777E0,9.686937332E-1,1.685006898E0
1.101999938E1,-2.807867527E-1,-1.200844288E0,5.831823349E-1,1.364173684E0
1.102998423E1,-4.842895865E-1,-9.664928913E-1,-1.738185883E-1,1.094923657E0
1.103998938E1,-4.798710644E-1,-9.684436321E-1,-1.730880737E-1,1.094586127E0
1.104999369E1,-5.733058453E-1,-7.561438084E-1,-8.610134125E-1,1.281318519E0
1.105998631E1,-5.684560537E-1,-7.617566586E-1,-8.584985733E-1,1.280794789E0
1.106999469E1,-7.327552438E-1,-7.464628220E-1,-9.965291023E-1,1.444717012E0
1.107998385E1,-4.932074249E-1,-7.824354172E-1,-1.188793182E0,1.506216444E0
1.109106885E1,-4.879716337E-1,-7.862443924E-1,-1.187167168E0,1.505211760E0
1.110000315E1,-1.101851463E-3,-8.843657970E-1,-1.254160404E0,1.534608222E0
1.110997754E1,-1.390337944E-3,-8.866021633E-1,-1.253041744E0,1.534984997E0
1.112011177E1,1.741447747E-1,-9.585211277E-1,-1.319467545E0,1.640147480E0
1.113005300E1,1.715349555E-1,-9.605176449E-1,-1.318352699E0,1.640143965E0
1.113998792E1,1.213076711E-1,-9.569442272E-1,-1.048130512E0,1.424442128E0
1.115027654E1,-1.536594927E-1,-9.003553391E-1,-9.455304146E-1,1.314640157E0
1.116018431E1,-1.484433115E-1,-9.024877548E-1,-9.447264671E-1,1.314924964E0
1.117000023E1,-2.999378145E-1,-8.178751469E-1,-8.929548264E-1,1.247497804E0
1.118005885E1,-2.903315425E-1,-8.218920231E-1,-8.914079666E-1,1.246758623E0
1.119011338E1,-4.835781753E-1,-7.569129467E-1,-1.080448627E0,1.405038895E0
1.120019077E1,-4.717842340E-1,-7.640693188E-1,-1.077401638E0,1.402560721E0
1.120998154E1,-4.087747335E-1,-7.901716232E-1,-1.275327682E0,1.554969027E0
1.122001008E1,-4.446072578E-1,-7.434742451E-1,-1.190634727E0,1.472426780E0
1.123001169E1,-4.345155954E-1,-7.504832745E-1,-1.187524796E0,1.470457102E0
1.124041569E1,-4.992037714E-1,-7.201571465E-1,-1.228077888E0,1.508643769E0
1.125004615E1,-4.881285131E-1,-7.258930206E-1,-1.225609779E0,1.505758764E0
1.126014185E1,-5.312767029E-1,-6.385855675E-1,-1.168642998E0,1.433796680E0
1.127092992E1,-6.204856634E-1,-5.654578209E-1,-1.136130333E0,1.412634822E0
1.127999292E1,-6.074235439E-1,-5.695161819E-1,-1.134521484E0,1.407284990E0
1.128998308E1,-4.674572945E-1,-4.386556149E-1,-1.453801632E0,1.588859420E0
1.130025500E1,-4.590152800E-1,-4.423167706E-1,-1.452209949E0,1.585954883E0
1.130999969E1,-3.359017968E-1,-3.367238045E-1,-1.557667732E0,1.628662550E0
1.131999985E1,-3.323395848E-1,-3.377795219E-1,-1.557237625E0,1.627738808E0
1.132998031E1,-1.977507472E-1,-1.758947372E-1,-1.782300949E0,1.801843775E0
1.133999392E1,-1.658080965E-1,-3.238201141E-3,-1.312734127E0,1.323168054E0
1.135082292E1,-1.598604172E-1,4.675388336E-3,-1.316910267E0,1.326585792E0
1.135998631E1,-3.325951695E-1,8.621311188E-2,-5.674438477E-1,6.633587021E-1
1.136999062E1,-3.242407143E-1,1.011896133E-1,-5.752019882E-1,6.680035224E-1
1.138000677E1,-5.896916986E-1,3.157320023E-1,-4.497833252E-1,8.060570924E-1
1.138999454E1,-5.764345527E-1,3.286662102E-1,-4.565572739E-1,8.054457248E-1
1.139999692E1,-6.512205601E-1,6.547546387E-1,-7.459297180E-1,1.187098563E0
1.140998738E1,-6.171849966E-1,9.252676964E-1,-1.860027313E-1,1.127667791E0
1.142006923E1,-6.032791138E-1,9.337210655E-1,-1.904592514E-1,1.127854354E0
1.143036508E1,-4.042626619E-1,1.073740005E0,8.264188766E-1,1.413971025E0
1.144009154E1,-3.978178203E-1,1.087665081E0,8.194589615E-1,1.418727365E0
1.144999638E1,-2.777253389E-1,1.201831818E0,1.868005753E0,2.238521068E0
1.145999931E1,-3.108447790E-1,1.327660084E0,2.395834923E0,2.756688367E0
1.146998977E1,-3.059544563E-1,1.335175991E0,2.392115593E0,2.756541323E0
1.148016369E1,-3.201417327E-1,1.570246220E0,1.721949577E0,2.352291280E0
1.149021115E1,-3.099043369E-1,1.561340809E0,1.726131439E0,2.348053569E0
1.150050231E1,-4.350987077E-1,1.717507839E0,1.914755821E0,2.608722660E0
1.151038977E1,-4.259236753E-1,1.702851772E0,1.921812057E0,2.602782496E0
1.152119800E1,6.478554010E-2,1.495078087E0,3.110717773E0,3.451958968E0
1.153002415E1,1.271716952E-1,1.274076462E0,3.850397110E0,4.057708883E0
1.153999338E1,1.121992320E-1,1.274495125E0,3.850399971E0,4.057401438E0
1.154999969E1,7.118530571E-2,1.127075672E0,3.774278641E0,3.939612440E0
1.155999562E1,5.854400992E-2,1.119141579E0,3.778388023E0,3.941081239E0
1.157071769E1,2.896815538E-1,1.063868523E0,3.098643303E0,3.288969741E0
1.158000400E1,2.781121731E-1,1.042304993E0,3.109557152E0,3.291366245E0
1.159007431E1,3.210754097E-1,1.082049847E0,2.056911469E0,2.346232316E0
1.160000046E1,5.597363114E-1,8.202333450E-1,1.662249565E0,1.936275057E0
1.161017100E1,5.395608544E-1,7.980713844E-1,1.673989296E0,1.931394318E0
1.162000592E1,9.373064637E-1,2.951035500E-1,2.208307266E0,2.417074780E0
1.163003962E1,9.050450325E-1,2.926578522E-1,2.210552216E0,2.406511215E0
1.163999185E1,8.357490301E-1,-3.915085793E-1,2.930842400E0,3.072717459E0
1.165010123E1,1.036675572E0,-1.041332960E0,2.909195900E0,3.259216372E0
1.165999392E1,1.014987469E0,-1.019649267E0,2.899145126E0,3.236499135E0
1.166999685E1,1.052336335E0,-1.295046091E0,1.592575073E0,2.306697099E0
1.167998531E1,1.037817121E0,-1.287230253E0,1.589309692E0,2.293454032E0
1.168998562E1,6.784512401E-1,-1.458398819E0,9.748229980E-1,1.880825106E0
1.169998031E1,6.701111197E-1,-1.457273006E0,9.746494293E-1,1.876868413E0
1.171026731E1,6.731855869E-1,-1.601050854E0,5.960617065E-1,1.836254947E0
1.172003885E1,7.991586328E-1,-1.715385199E0,6.229753494E-1,1.992310012E0
1.173022492E1,7.862107158E-1,-1.708217859E0,6.200809479E-1,1.980059576E0
1.173999354E1,5.567632318E-1,-1.776971340E0,5.496006012E-1,1.941564642E0
1.174999946E1,5.456805825E-1,-1.767658234E0,5.455999374E-1,1.928746282E0
1.176220038E1,1.488087177E-1,-1.728536606E0,3.977251053E-1,1.779934856E0
1.177000685E1,1.439577043E-1,-1.718923092E0,-6.571769714E-2,1.726192119E0
1.178003423E1,1.161439419E-1,-1.611943007E0,6.932067871E-2,1.617607810E0
1.178998215E1,-1.506686211E-2,-1.515866041E0,-2.337026596E-1,1.533849340E0
1.180021131E1,-3.361135721E-2,-1.505723238E0,-2.375164032E-1,1.524711853E0
1.181049777E1,-1.759929061E-1,-1.371011496E0,-1.112721920E0,1.774484741E0
1.182006500E1,-1.885807514E-1,-1.368069887E0,-1.113344669E0,1.773898043E0
1.182999569E1,-1.388561428E-1,-1.281773806E0,-1.563556671E0,2.026557322E0
1.184000677E1,-1.493770480E-1,-1.171821356E0,-1.635281563E0,2.017331054E0
1.184999338E1,-1.622459888E-1,-1.170546293E0,-1.635022163E0,2.017374497E0
1.185998085E1,-3.094671667E-1,-1.185476065E0,-1.285141945E0,1.775588141E0
1.186998500E1,-3.225082457E-1,-1.179991961E0,-1.286868095E0,1.775506150E0
1.188080115E1,-3.024636507E-1,-1.064093828E0,-1.310292721E0,1.714831464E0
1.188997346E1,-3.149603605E-1,-1.058996916E0,-1.311826229E0,1.715098409E0
1.189999169E1,-3.892129660E-2,-1.022526979E0,-1.563076973E0,1.868230691E0
1.190998262E1,2.301001549E-1,-1.112878323E0,-1.566238403E0,1.935083197E0
1.192026338E1,2.177659273E-1,-1.113523006E0,-1.564961433E0,1.932992440E0
1.193008408E1,2.834463120E-1,-1.197093487E0,-1.289585114E0,1.782247007E0
1.193999346E1,2.710102797E-1,-1.194312572E0,-1.289913177E0,1.778680718E0
1.195031954E1,4.184674025E-1,-1.212492943E0,-1.197146416E0,1.754540864E0
1.196000862E1,3.747689724E-1,-1.087358236E0,-1.250102520E0,1.698692446E0
1.197029431E1,3.656007648E-1,-1.086388350E0,-1.249783993E0,1.695837137E0
1.197998508E1,2.990636230E-1,-8.781690598E-1,-1.204151154E0,1.520065771E0
1.198998938E1,2.947942615E-1,-8.784189224E-1,-1.203659058E0,1.518986039E0
1.199998546E1,3.923136592E-1,-6.582787037E-1,-1.240851879E0,1.458408120E0
1.201513569E1,4.186453819E-1,-4.569289684E-1,-1.189646721E0,1.341382629E0
1.201998738E1,4.162777066E-1,-4.567821026E-1,-1.189507484E0,1.340471959E0
1.203080331E1,2.527961731E-1,-2.297325134E-1,-1.018918037E0,1.074651990E0
1.204010885E1,2.558731437E-1,-2.273254395E-1,-1.020348549E0,1.076224457E0
1.204998692E1,6.512254477E-2,4.121398926E-2,-2.594738007E-1,2.706772838E-1
1.206012685E1,7.082587481E-2,5.010318756E-2,-2.642345428E-1,2.781124369E-1
1.207015862E1,3.306895494E-2,2.491621971E-1,7.491579056E-1,7.901980282E-1
1.207999608E1,3.598916531E-2,2.650651932E-1,7.413406372E-1,7.881248106E-1
1.209053846E1,1.601915359E-1,4.911322594E-1,1.641983986E0,1.721331936E0
1.210061285E1,2.030105591E-1,8.658151627E-1,1.741824150E0,1.955709731E0
1.211104162E1,2.087684870E-1,8.734121323E-1,1.737766266E0,1.956084003E0
1.212006892E1,1.342443228E-1,1.326006889E0,1.486323357E0,1.996364929E0
1.213008108E1,1.423835754E-1,1.321139812E0,1.487929344E0,1.994897797E0
1.214002323E1,6.371140480E-4,1.580423832E0,1.899240494E0,2.470800346E0
1.215002323E1,-9.504485130E-2,1.732948303E0,2.563036919E0,3.095367764E0
1.216002623E1,-9.504485130E-2,1.732948303E0,2.563036919E0,3.095367764E0
1.217028500E1,-2.974856496E-1,1.669745922E0,3.767974854E0,4.132091922E0
1.218003815E1,-2.841594815E-1,1.675810814E0,3.764101028E0,4.130078092E0
1.219019877E1,-1.083495021E-1,1.477762699E0,4.583616257E0,4.817163086E0
1.220000508E1,-9.925752878E-2,1.486225128E0,4.578981400E0,4.815162287E0
1.220997608E1,1.658954024E-1,1.293152332E0,4.320824623E0,4.513234944E0
1.221998131E1,2.276092768E-2,1.170079708E0,3.303034782E0,3.504232206E0
1.222997431E1,3.762400150E-2,1.148721695E0,3.312034607E0,3.505788119E0
1.223998162E1,-1.130400300E-1,9.850869179E-1,1.883819580E0,2.128837827E0
1.225003792E1,-9.220588207E-2,9.515671730E-1,1.898463249E0,2.125592792E0
1.226149446E1,-5.117561221E-1,6.768479347E-1,1.046627998E0,1.347385476E0
1.227000708E1,-4.862202406E-1,6.487689018E-1,1.058736801E0,1.333504715E0
1.228111777E1,-1.119379163E0,2.862238884E-1,1.440900803E0,1.846924186E0
1.228999562E1,-1.783762217E0,-1.585988998E-1,2.084155083E0,2.747847096E0
1.229997369E1,-1.748273849E0,-1.458897591E-1,2.076181412E0,2.718138063E0
1.230998438E1,-2.171749592E0,-5.386226177E-1,2.339216232E0,3.237057799E0
1.231999954E1,-2.141015768E0,-5.129711628E-1,2.325536728E0,3.202375525E0
1.232997492E1,-1.673631668E0,-6.917347908E-1,1.739112854E0,2.510787426E0
1.234010708E1,-1.375923157E0,-6.260402203E-1,4.212608337E-1,1.569251918E0
1.234997815E1,-1.370837450E0,-6.217057705E-1,4.190139771E-1,1.562461549E0
1.236002338E1,-1.213124514E0,-4.563846588E-1,-1.151759624E0,1.733928567E0
1.236999500E1,-1.207266569E0,-4.660234451E-1,-1.147373676E0,1.729490322E0
1.237997846E1,-1.051427841E0,-5.359864235E-1,-1.887891769E0,2.226413547E0
1.238999069E1,-1.042605281E0,-5.481910706E-1,-1.882333755E0,2.220522368E0
1.240005723E1,-9.353423715E-1,-7.821443081E-1,-1.279696941E0,1.767551791E0
1.241090631E1,-7.290593386E-1,-9.912705421E-1,-6.013784409E-1,1.369598787E0
1.241998131E1,-7.211056948E-1,-9.831819534E-1,-6.055049896E-1,1.361350972E0
1.243064362E1,-5.297254920E-1,-8.890511990E-1,-4.080972672E-1,1.112458768E0
1.244028038E1,-5.216013193E-1,-8.791868687E-1,-4.130420685E-1,1.102561217E0
1.245035900E1,-6.464975476E-1,-6.929497719E-1,-9.568457603E-1,1.346733929E0
1.245997900E1,-6.322877407E-1,-6.897788048E-1,-9.587292671E-1,1.339680706E0
1.246998838E1,-9.140878916E-1,-6.127359867E-1,-9.702396393E-1,1.467094755E0
1.247998954E1,-1.048165202E0,-6.089553833E-1,-9.815435410E-1,1.559777123E0
1.249001831E1,-1.022760868E0,-6.068325043E-1,-9.830408096E-1,1.542937042E0
1.250122677E1,-1.200615764E0,-5.873594284E-1,-1.356142044E0,1.904098357E0
1.250999146E1,-1.178620577E0,-5.896220207E-1,-1.355379105E0,1.890463728E0
1.251999477E1,-1.055751204E0,-5.670793056E-1,-2.159564495E0,2.469799254E0
1.253004485E1,-7.401063442E-1,-5.876500607E-1,-2.593195915E0,2.760028088E0
1.254005354E1,-7.208563089E-1,-5.991270542E-1,-2.587845802E0,2.752368606E0
1.255024469E1,-5.298761129E-1,-5.697629452E-1,-2.302782059E0,2.430679682E0
1.256010446E1,-5.173992515E-1,-5.763051510E-1,-2.299683571E0,2.426597235E0
1.257001423E1,-3.293589950E-1,-6.475775242E-1,-1.920650482E0,2.053468352E0
1.257999038E1,-3.206719458E-1,-6.506402493E-1,-1.919186592E0,2.051692084E0
1.259021023E1,-3.208138645E-1,-6.186640263E-1,-1.974247932E0,2.093638367E0
1.259998908E1,-2.559008002E-1,-6.699907780E-1,-1.667632103E0,1.815315315E0
1.261078062E1,-2.454485446E-1,-6.742851734E-1,-1.665535927E0,1.813536712E0
1.261997323E1,-2.001765370E-1,-6.962711811E-1,-1.723577023E0,1.869647549E0
1.262998162E1,-1.888492107E-1,-7.009990215E-1,-1.721237659E0,1.868079959E0
1.263998115E1,-4.485137463E-1,-5.089244843E-1,-1.886805534E0,2.005044597E0
1.264997538E1,-4.369120598E-1,-5.165114403E-1,-1.883034706E0,2.000873789E0
1.265999085E1,-4.672804773E-1,-1.550307274E-1,-2.199811935E0,2.254231160E0
1.267026831E1,-4.067761898E-1,5.166769028E-2,-1.556676865E0,1.609776158E0
1.267997923E1,-4.025513530E-1,4.983234406E-2,-1.555736542E0,1.607745951E0
1.268997315E1,-2.810070813E-1,2.831306458E-1,-6.433334351E-1,7.569714994E-1
1.269997508E1,-2.814165354E-1,2.902231216E-1,-6.468019485E-1,7.627433955E-1
1.270997946E1,-4.237167239E-1,4.624881744E-1,-8.825302124E-3,6.273030046E-1
1.272046200E1,-3.952448368E-1,8.459086418E-1,-3.084573746E-1,9.833238852E-1
1.272999038E1,-3.972808123E-1,8.505673409E-1,-3.107414246E-1,9.888665623E-1
1.273998015E1,-3.338786364E-1,1.119195461E0,5.589895248E-1,1.294813776E0
1.274997900E1,-3.427724838E-1,1.127535343E0,5.548734665E-1,1.302579552E0
1.276011938E1,1.963905618E-2,1.277375698E0,1.581597328E0,2.033107099E0
1.276998192E1,5.826368928E-3,1.290344715E0,1.575284958E0,2.036306983E0
1.277997769E1,5.900068954E-2,1.368863106E0,2.303730011E0,2.680380430E0
1.279012638E1,-8.369308710E-2,1.551198483E0,1.952247620E0,2.494893191E0
1.280007523E1,-8.357167244E-2,1.548844337E0,1.953369141E0,2.494304313E0
1.280997538E1,-1.984778941E-1,1.671941757E0,1.850190163E0,2.501596760E0
1.281999008E1,-1.974145621E-1,1.663538456E0,1.854212761E0,2.498887286E0
1.282997600E1,-1.737329066E-1,1.577781200E0,3.085046768E0,3.469450994E0
1.283997754E1,-1.796007156E-1,1.577569008E0,3.085130692E0,3.469727911E0
1.285000646E1,-3.703319430E-1,1.571357250E0,4.397862434E0,4.684816255E0
1.285999038E1,-1.253305376E-1,1.655769348E0,4.025742531E0,4.354754046E0
1.286999146E1,-1.403045356E-1,1.651354313E0,4.027860641E0,4.355492828E0
1.287998477E1,2.688755989E-1,1.820268631E0,2.876634598E0,3.414776506E0
1.289018877E1,2.405536175E-1,1.798442841E0,2.887315750E0,3.410110692E0
1.289997992E1,7.618087530E-1,1.657360077E0,1.867342949E0,2.610395504E0
1.290999615E1,8.332009315E-1,1.314480782E0,1.588059425E0,2.223514393E0
1.292014085E1,8.004320264E-1,1.297916889E0,1.596799850E0,2.207951413E0
1.293002462E1,2.116308063E-1,6.247353554E-1,2.317326546E0,2.409374230E0
1.294003154E1,1.977591515E-1,6.272711754E-1,2.316396713E0,2.407960038E0
1.295003892E1,2.103646100E-2,-2.484984398E-1,3.572149277E0,3.580844099E0
1.296088292E1,1.576830447E-2,-8.315021992E-1,3.592115402E0,3.687131352E0
1.296997538E1,1.442242116E-1,-8.693666458E-1,3.580529213E0,3.687382328E0
1.298018546E1,2.506810427E-1,-8.013079166E-1,1.203164101E0,1.467153440E0
1.299000092E1,2.470339984E-1,-8.037145138E-1,1.204424858E0,1.468884630E0
1.300001777E1,2.006108910E-1,-5.959322453E-1,-1.082679749E0,1.252028517E0
1.300997300E1,1.960170120E-1,-6.250741482E-1,-1.068314552E0,1.253170516E0
1.302028292E1,1.398289204E-1,-5.435974598E-1,-1.878153801E0,1.960232646E0
1.303000031E1,2.622249722E-1,-7.210674286E-1,-1.043866634E0,1.295514463E0
1.303997931E1,2.589562833E-1,-7.304892540E-1,-1.039068699E0,1.296278006E0
1.305020746E1,1.951435506E-1,-8.969476223E-1,6.874561310E-2,9.205009516E-1
1.306304785E1,1.900055110E-1,-8.916881084E-1,6.627082825E-2,9.141124655E-1
1.307049669E1,-7.530197501E-2,-8.935005665E-1,5.393695831E-2,8.982888429E-1
1.307997269E1,-8.357578516E-2,-8.883621693E-1,5.163955688E-2,8.937778804E-1
1.308997823E1,-2.051191926E-1,-7.855381966E-1,-7.504301071E-1,1.105572018E0
1.310057615E1,-4.110507667E-1,-6.948566437E-1,-1.563468933E0,1.759608932E0
1.311035108E1,-4.202075005E-1,-7.079033852E-1,-1.556608200E0,1.760889160E0
1.311998300E1,-7.443934679E-1,-6.610739231E-1,-2.100642204E0,2.324615675E0
1.313005308E1,-7.547976375E-1,-6.763355732E-1,-2.092538834E0,2.325052269E0
1.314010677E1,-9.340432882E-1,-6.656742096E-1,-2.248334885E0,2.523998568E0
1.315009308E1,-9.497225285E-1,-6.785454750E-1,-2.241147995E0,2.526883689E0
1.316106469E1,-6.344014406E-1,-7.086076736E-1,-2.143856049E0,2.345358987E0
1.317073808E1,-3.192243278E-1,-7.795579433E-1,-2.226881027E0,2.380885102E0
1.318004154E1,-3.372941017E-1,-7.887198925E-1,-2.221335411E0,2.381213428E0
1.319000569E1,-1.199678481E-1,-8.673241138E-1,-2.404249668E0,2.558722312E0
1.319997462E1,-1.360337734E-1,-8.767511845E-1,-2.398556232E0,2.557395125E0
1.320997654E1,1.563868821E-1,-8.923265934E-1,-2.794460297E0,2.937637138E0
1.321997215E1,2.963211238E-1,-8.722245693E-1,-2.914096832E0,3.056230072E0
1.322997738E1,2.740591764E-1,-8.808925152E-1,-2.908278465E0,3.051092212E0
1.324003585E1,2.864231467E-1,-8.267004490E-1,-2.373264313E0,2.529398219E0
1.325008262E1,2.671470642E-1,-8.283050060E-1,-2.371201515E0,2.525876751E0
1.326203892E1,2.779775858E-1,-7.357342243E-1,-1.890174389E0,2.047275167E0
1.326997531E1,2.594146729E-1,-7.336418629E-1,-1.890008450E0,2.043932067E0
1.327999023E1,2.602536678E-1,-4.968881607E-1,-2.097508430E0,2.171214276E0
1.329010500E1,2.055449486E-1,-1.210474968E-1,-2.104020119E0,2.117498969E0
1.329998223E1,1.986932158E-1,-1.235523224E-1,-2.102211952E0,2.115192488E0
1.330997485E1,2.579438090E-1,2.869544029E-1,-1.703082085E0,1.746243518E0
1.331999638E1,2.556307316E-1,2.877511978E-1,-1.703330040E0,1.746276338E0
1.333002692E1,8.158898354E-2,5.980048180E-1,-8.656311035E-1,1.055264769E0
1.333998292E1,8.470052481E-2,6.060986519E-1,-8.700962067E-1,1.063765559E0
1.334998769E1,8.963972330E-2,8.385014534E-1,3.840522766E-1,9.266154103E-1
1.335997615E1,4.644652009E-1,9.334406853E-1,1.556208611E0,1.873185702E0
